municipality_id,source_url,normalized_path,canonical_path,category,role_normalized,role_family,department_normalized,page_type
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=29,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=35,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=35,/Directory.aspx,/directory.aspx,directory,,,Marilou Mangiamele Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=35,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=35,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=35,/Directory.aspx,/directory.aspx,directory,,,Marilou Mangiamele Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=35,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=35,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=35,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=35,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=45,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=9,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=9,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=9,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=9,/Directory.aspx,/directory.aspx,directory,First Selectman,chief_executive,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/Directory.aspx?did=9,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,Human Resources,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,Treasurer,finance,Finance,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,Health Human Resources / Civil Service,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,Human Resources,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,First Selectman,chief_executive,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,Planner,planning_zoning,Planning & Zoning,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,Inland Wetlands & Watercourses Public Works Administration Water Pollution Control Authority (WPCA),staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,First Selectman,chief_executive,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,,finance,Finance,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx,/directory.aspx,/directory.aspx,directory,Treasurer,finance,Finance,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=119,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=123,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=124,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=125,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=126,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=128,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=128,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=128,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=17,/directory.aspx,/directory.aspx,directory,First Selectman,chief_executive,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=17,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=18,/directory.aspx,/directory.aspx,directory,First Selectman,chief_executive,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=18,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=182,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=183,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=184,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=19,/directory.aspx,/directory.aspx,directory,First Selectman,chief_executive,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=19,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=195,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=196,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=20,/directory.aspx,/directory.aspx,directory,First Selectman,chief_executive,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=20,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=211,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=213,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=216,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=217,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=312,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=40,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=41,/directory.aspx,/directory.aspx,directory,Planner,planning_zoning,Planning & Zoning,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=41,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=42,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/directory.aspx?EID=43,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_trumbull,https://www.trumbull-ct.gov/284/Fire-Tax-Information,/284/Fire-Tax-Information,/284/fire-tax-information,other,,,,department_page
ct_trumbull,https://www.trumbull-ct.gov/218/Planning-Zoning,/218/Planning-Zoning,/218/planning-zoning,planning,Planner,planning_zoning,Planning & Zoning,department_page
ct_trumbull,https://www.trumbull-ct.gov/218/Planning-Zoning,/218/Planning-Zoning,/218/planning-zoning,planning,Planner,planning_zoning,Planning & Zoning,department_page
ct_trumbull,https://www.trumbull-ct.gov/218/Planning-Zoning,/218/Planning-Zoning,/218/planning-zoning,planning,Planner,planning_zoning,Planning & Zoning,department_page
ct_trumbull,https://www.trumbull-ct.gov/436/Planning-Zoning-Commission,/436/Planning-Zoning-Commission,/436/planning-zoning-commission,planning,Planner,planning_zoning,Planning & Zoning,department_page
ct_trumbull,https://www.trumbull-ct.gov/436/Planning-Zoning-Commission,/436/Planning-Zoning-Commission,/436/planning-zoning-commission,planning,Planner,planning_zoning,Planning & Zoning,department_page
ct_trumbull,https://www.trumbull-ct.gov/436/Planning-Zoning-Commission,/436/Planning-Zoning-Commission,/436/planning-zoning-commission,planning,Planner,planning_zoning,Planning & Zoning,department_page
ct_trumbull,https://www.trumbull-ct.gov/280/Tax-Collector,/280/Tax-Collector,/280/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_trumbull,https://www.trumbull-ct.gov/280/Tax-Collector,/280/Tax-Collector,/280/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_trumbull,https://www.trumbull-ct.gov/280/Tax-Collector,/280/Tax-Collector,/280/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_trumbull,https://www.trumbull-ct.gov/280/Tax-Collector,/280/Tax-Collector,/280/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_trumbull,https://www.trumbull-ct.gov/280/Tax-Collector,/280/Tax-Collector,/280/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_trumbull,https://www.trumbull-ct.gov/280/Tax-Collector,/280/Tax-Collector,/280/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_trumbull,https://www.trumbull-ct.gov/284/Fire-Tax-Information,/284/Fire-Tax-Information,/284/fire-tax-information,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_washington,https://www.washingtonct.org/1225/Building-Department,/1225/Building-Department,/1225/building-department,building,Building Official,building,Building,department_page
ct_washington,https://www.washingtonct.org/1225/Building-Department,/1225/Building-Department,/1225/building-department,building,Building Official,building,Building,department_page
ct_washington,https://www.washingtonct.org/1225/Building-Department,/1225/Building-Department,/1225/building-department,building,Building Official,building,Building,department_page
ct_washington,https://www.washingtonct.org/1225/Building-Department,/1225/Building-Department,/1225/building-department,building,Building Official,building,Building,department_page
ct_washington,https://www.washingtonct.org/1225/Building-Department,/1225/Building-Department,/1225/building-department,building,Building Official,building,Building,department_page
ct_washington,https://www.washingtonct.org/1225/Building-Department,/1225/Building-Department,/1225/building-department,building,Building Official,building,Building,department_page
ct_washington,https://www.washingtonct.org/1225/Building-Department,/1225/Building-Department,/1225/building-department,building,Building Official,building,Building,department_page
ct_washington,https://www.washingtonct.org/1314/Building-Department-Fee-Schedule,/1314/Building-Department-Fee-Schedule,/1314/building-department-fee-schedule,building,Building Official,building,Building,department_page
ct_washington,https://www.washingtonct.org/1314/Building-Department-Fee-Schedule,/1314/Building-Department-Fee-Schedule,/1314/building-department-fee-schedule,building,Building Official,building,Building,department_page
ct_washington,https://www.washingtonct.org/1314/Building-Department-Fee-Schedule,/1314/Building-Department-Fee-Schedule,/1314/building-department-fee-schedule,building,Building Official,building,Building,department_page
ct_washington,https://www.washingtonct.org/1415/Building-and-Driveway-Permits-and-Health,/1415/Building-and-Driveway-Permits-and-Health,/1415/building-and-driveway-permits-and-health,building,,,,department_page
ct_washington,https://www.washingtonct.org/1415/Building-and-Driveway-Permits-and-Health,/1415/Building-and-Driveway-Permits-and-Health,/1415/building-and-driveway-permits-and-health,building,,,,department_page
ct_washington,https://www.washingtonct.org/1205/Town-Clerk,/1205/Town-Clerk,/1205/town-clerk,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_washington,https://www.washingtonct.org/1205/Town-Clerk,/1205/Town-Clerk,/1205/town-clerk,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_washington,https://www.washingtonct.org/1205/Town-Clerk,/1205/Town-Clerk,/1205/town-clerk,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_washington,https://www.washingtonct.org/1427/About-Office-of-the-Town-Clerk,/1427/About-Office-of-the-Town-Clerk,/1427/about-office-of-the-town-clerk,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_washington,https://www.washingtonct.org/1427/About-Office-of-the-Town-Clerk,/1427/About-Office-of-the-Town-Clerk,/1427/about-office-of-the-town-clerk,clerk,Town Clerk,town_clerk,Town Clerk,department_page
ct_washington,https://www.washingtonct.org/1196/Departments,/1196/Departments,/1196/departments,departments_root,First Selectman,chief_executive,,staff_directory
ct_washington,https://www.washingtonct.org/1196/Departments,/1196/Departments,/1196/departments,departments_root,,,,staff_directory
ct_washington,https://www.washingtonct.org/1196/Departments,/1196/Departments,/1196/departments,departments_root,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Registrar,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Board of Assessment Appeals,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Board of Education,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,finance,Finance,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Board of Selectmen,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Building Official,building,Building,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Registrar,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Treasurer,finance,Finance,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Emergency Management Inland Wetlands Commission,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Planner,planning_zoning,Planning & Zoning,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Treasurer,finance,Tax Collector,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Board of Assessment Appeals Board of Education,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Finance,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,finance,Finance,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Building,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Building Official,building,Building,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Building Official,building,Building,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Delay of Demolition Commission Economic Development Committee Fire Department,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Fire Department Fire Marshal Office,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Inland Wetlands Commission Health Department,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Health Department Historic District Commission,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Highway Department Judea Cemetery Commission,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,Judea Cemetery Commission Lake Waramaug Authority Open Burning Official,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Planner,planning_zoning,Planning & Zoning,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Planner,planning_zoning,Planning & Zoning,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Land Use,planning_zoning,Planning & Zoning,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,Treasurer,finance,Finance,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=19,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=19,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=19,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=31,/Directory.aspx,/directory.aspx,directory,,,"Rill, Tammy Clerk",staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=31,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=31,/Directory.aspx,/directory.aspx,directory,,,"Rill, Tammy Clerk",staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=31,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=31,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=31,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=32,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=38,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=38,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=38,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=38,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=38,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=38,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=39,/Directory.aspx,/directory.aspx,directory,Finance Director,finance,Finance,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=39,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=39,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=39,/Directory.aspx,/directory.aspx,directory,,finance,Finance,staff_directory
ct_washington,https://www.washingtonct.org/Directory.aspx?did=41,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
